DTXSID,CASRN,Chemical Name,Regulatory_Action,Risk_Mean,Risk_Uncertainty
DTXSID9047918,114569-84-5,1-Dodecyl-3-methylimidazolium chloride,No Action,0.178,0.029933259094191537
DTXSID3020918,93-46-9,"N,N'-Di-2-naphthyl-p-phenylenediamine",No Action,0.178,0.03627671429443411
DTXSID8047923,61546-01-8,1-Hexadecyl-3-methylimidazolium chloride,No Action,0.178,0.029933259094191537
DTXSID8042509,83-28-3,"2-Isovaleryl-1,3-indanedione",No Action,0.178,0.022715633383201095
DTXSID4026501,80-56-8,alpha-Pinene,No Action,0.178,0.0354400902933387
DTXSID2044214,136310-93-5,Tiotropium bromide,No Action,0.178,0.025612496949731396
DTXSID2027591,5165-97-9,2-Acrylamido-2-methylpropanesulphonate sodium salt,No Action,0.178,0.024413111231467405
DTXSID1045407,13171-25-0,Trimetazidine dihydrochloride,No Action,0.178,0.029597297173897485
DTXSID2029290,7785-26-4,(-)-alpha-Pinene,No Action,0.178,0.0354400902933387
DTXSID3046081,552-22-7,Thymol iodide,No Action,0.178,0.03627671429443411
DTXSID80844585,919079-95-1,"3-(6,6,7,7,8,8,9,9,9-Nonafluorononyl)-4'-octyl-2,2'-bithiophene",No Action,0.178,0.031240998703626618
DTXSID3041790,106-23-0,Citronellal,No Action,0.1779,0.024993799231009278
DTXSID2044476,5949-05-3,(S)-(-)-Citronellal,No Action,0.1779,0.024993799231009278
DTXSID50184809,308-26-9,"2,2,3,3,4,4,5,5,5-Nonafluoropentyl acrylate",No Action,0.17783333333333334,0.032352657455678106
DTXSID8044385,1885-38-7,(2E)-3-Phenylprop-2-enenitrile,Data Gap,0.17766666666666667,0.05191980996369947
DTXSID30883060,161075-35-0,"Alanine, 2-methyl-N-(1-oxo-2-propenyl)-, perfluoro-.omega.-[(perfluoro-C1-8-alkyl)oxy]-C3-12-alkyl esters",No Action,0.17766666666666667,0.02925178057258509
DTXSID7026314,13463-41-7,Zinc pyrithione,No Action,0.17766666666666664,0.04101625693957621
DTXSID2045571,7279-75-6,Isoetharine mesylate,No Action,0.17759999999999998,0.032860919037665394
DTXSID0033332,70831-56-0,L-Cichoric acid,No Action,0.17759999999999998,0.034638706673315624
DTXSID1057795,6506-37-2,Nimorazole,No Action,0.1775,0.03776572520156339
DTXSID1048625,81938-43-4,Zofenopril calcium,No Action,0.1775,0.03385631403446039
DTXSID0045701,147059-75-4,Trovafloxacin mesylate,No Action,0.17733333333333332,0.03702251567177286
DTXSID50858139,864551-34-8,8:2 Fluorotelomer alcohol glucuronide,No Action,0.17700000000000002,0.04405678154382138
DTXSID90944787,22137-14-0,"2-Ethoxy-1,1,1,2,3,3,3-heptafluoropropane",No Action,0.17700000000000002,0.03796050579220461
DTXSID3045514,81403-68-1,Alfuzosin hydrochloride,No Action,0.177,0.03661966684720112
DTXSID9025037,91-68-9,3-Diethylaminophenol,No Action,0.177,0.03925557285278105
DTXSID6048963,1109-28-0,Maltotriose,No Action,0.177,0.043600458713183285
DTXSID80367128,5363-79-1,"4,4,5,5,5-pentafluoropentyl 4-methoxybenzoate",No Action,0.177,0.030999999999999996
DTXSID2047852,2975-34-0,Carphenazine dimaleate,No Action,0.177,0.04337049688440288
DTXSID00906679,101832-26-2,"9-(2,2,3,3-Tetrafluorocyclobutyl)nonanoic acid",No Action,0.177,0.03925557285278105
DTXSID6049359,81995-09-7,1-Dodecyl-3-methylimidazolium iodide,No Action,0.177,0.029000000000000005
DTXSID00895195,53626-95-2,"1,1,1,2,2,3,3,4,4,6,6-Undecafluoro-8-iodooctane",No Action,0.177,0.043600458713183285
DTXSID60654260,63693-13-0,"1,1-bis(Trifluoromethyl)methoxy-2-ethanol",No Action,0.177,0.030675723300355937
DTXSID60895212,272451-64-6,"1,1,1,2,2,3,3,4,4,6,6,8,8-Tridecafluoro-10-iododecane",No Action,0.177,0.044732538492690085
DTXSID00771905,144295-00-1,"5,5,6,6,7,7,8,8,8-Nonafluoro-3-iodo-2-methyloct-3-en-2-ol",No Action,0.177,0.037696153649941534
DTXSID7037551,101-42-8,Fenuron,No Action,0.177,0.049
DTXSID0040129,143491-57-0,Emtricitabine,No Action,0.177,0.028653097563788803
DTXSID5048768,902261-63-6,"5-(Piperidin-1-ylmethyl)-3,7-dihydro-4H-pyrrolo[2,3-d]pyrimidin-4-one",No Action,0.177,0.033481338085566414
DTXSID4039233,2835-39-4,Allyl isovalerate,No Action,0.177,0.031320919526731654
DTXSID4041440,2445-77-4,2-Methylbutyl isovalerate,No Action,0.177,0.030999999999999996
DTXSID9034282,122-88-3,4-Chlorophenoxyacetic acid,Data Gap,0.177,0.05404627646748664
DTXSID8042424,59-40-5,Sulfaquinoxaline,No Action,0.177,0.04290687590584987
DTXSID50602250,155581-08-1,"2,2,3,3,4-Pentafluoro-4-(prop-2-en-1-yl)cyclobutan-1-one",No Action,0.177,0.044283179650969055
DTXSID1047493,3092-17-9,Midodrine hydrochloride,No Action,0.177,0.034655446902326914
DTXSID2070502,67584-50-3,N-ethyl-N-[3-(trichlorosilyl)propyl]perfluoroheptanesulfonamide,No Action,0.177,0.047549973711874964
DTXSID0027436,1779-48-2,Phenylphosphinic acid,No Action,0.177,0.040012498047485114
DTXSID20829831,88191-88-2,"6-(Heptafluoropropyl)-2-sulfanylidene-2,3-dihydropyrimidin-4(1H)-one",No Action,0.177,0.026851443164195105
DTXSID4027494,2687-25-4,"2,3-Diaminotoluene",No Action,0.177,0.02238302928559939
DTXSID8057647,14929-11-4,Cholesolvin,No Action,0.177,0.04267317658670374
DTXSID7045940,14222-60-7,Prothionamide,No Action,0.177,0.046914816422959596
DTXSID00895675,240497-36-3,"Tris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)(phenyl)stannane",No Action,0.177,0.03195309061734092
DTXSID9041075,114-80-7,Neostigmine bromide,No Action,0.177,0.044732538492690085
DTXSID4023416,102625-70-7,Pantoprazole,No Action,0.177,0.02968164415931166
DTXSID80309684,53489-96-6,"5-(2,2,3,3,3-Pentafluoropropyl)-2,4(1H,3H)-pyrimidinedione",No Action,0.177,0.04220189569201838
DTXSID3022586,37517-28-5,Amikacin,Data Gap,0.177,0.05080354318352215
DTXSID60816402,61547-76-0,"1-[5-Fluoro-2-(1,1,2,2-tetrafluoro-2-phenylethyl)phenyl]methanamine",No Action,0.177,0.038483762809787714
DTXSID4070871,67939-42-8,N-ethyl-N-[3-(trichlorosilyl)propyl]perfluorooctanesulfonamide,No Action,0.177,0.047549973711874964
DTXSID40781765,26577-69-5,"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluoro-N-(prop-2-en-1-yl)octan-1-amine",No Action,0.177,0.02830194339616981
DTXSID40773105,194017-85-1,"Acetic acid--3,4-dichloro-3,4,4-trifluoro-1-iodobutan-1-ol (1/1)",No Action,0.177,0.03661966684720112
DTXSID7025342,764-42-1,Fumaronitrile,No Action,0.177,0.04940647730814251
DTXSID5023376,76963-41-2,Nizatidine,No Action,0.177,0.031638584039112745
DTXSID6020357,31698-14-3,Cyclocytidine,No Action,0.177,0.03318132004607412
DTXSID30895648,243842-15-1,"4,4,5,5,6,6,7,7,7-Nonafluoroheptyl 2-methylprop-2-enoate",No Action,0.177,0.04313930922024598
DTXSID6023810,121-54-0,Benzethonium chloride,No Action,0.177,0.026851443164195098
DTXSID0047951,178631-05-5,1-Hexyl-3-methylimidazolium iodide,No Action,0.177,0.026851443164195105
DTXSID0047408,2270-60-2,"Methyl 3,7-dimethyloct-6-enoate",No Action,0.1769,0.027883507670305754
DTXSID0046725,58579-51-4,Anagrelide hydrochloride,No Action,0.17685,0.032700191130939894
DTXSID1046475,14368-24-2,Trocimine,Data Gap,0.17683333333333334,0.05361617707786003
DTXSID50895701,376-56-7,"2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexyl prop-2-enoate",No Action,0.17683333333333331,0.03288405557578187
DTXSID5059799,307-98-2,"1H,1H-Perfluorooctyl acrylate",No Action,0.17683333333333331,0.03288405557578187
DTXSID80204488,559-11-5,"1,1-Dihydroperfluoroheptyl acrylate",No Action,0.17683333333333331,0.03288405557578187
DTXSID10184729,307-87-9,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluorononyl acrylate",No Action,0.17683333333333331,0.03288405557578187
DTXSID10241124,94231-57-9,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Henicosafluoroundecyl acrylate",No Action,0.17683333333333331,0.03288405557578187
DTXSID00375104,335-83-1,"1H,1H-Perfluoro-n-decyl acrylate",No Action,0.17683333333333331,0.03288405557578187
DTXSID2023519,50-34-0,Propantheline bromide,No Action,0.17666666666666664,0.030983866769659335
DTXSID5045332,58045-23-1,Zuclopenthixol dihydrochloride,No Action,0.17650000000000002,0.049802108389103365
DTXSID6022345,789-02-6,"o,p'-DDT",No Action,0.17650000000000002,0.048065060074861034
DTXSID0049078,49627-27-2,Sulindac sulfide,No Action,0.1765,0.028640006983239374
DTXSID6047525,81131-70-6,Pravastatin sodium,No Action,0.1765,0.025303161857759993
DTXSID4020375,50-29-3,Dichlorodiphenyltrichloroethane,Data Gap,0.17649999999999996,0.05385396921304872
DTXSID20881030,93776-14-8,(2-Carboxyethyl)-3-((perfluorooctyl)-2-hydroxypropyl)aminopropyldimethylammonium hydroxide,No Action,0.17649999999999996,0.04711952886012337
DTXSID10881029,93776-13-7,(2-Carboxylatoethyl)-3-((perfluorodecyl)-2-hydroxypropyl)aminopropyldimethylammonium,No Action,0.17649999999999996,0.04711952886012337
DTXSID9045508,79547-78-7,Levocabastine hydrochloride,No Action,0.1764,0.027269763475321892
DTXSID1040617,73384-60-8,Sulmazole,No Action,0.17633333333333331,0.03940389151678634
DTXSID6042579,510-74-7,AMI-193,No Action,0.17625,0.04915854452686735
DTXSID9022601,1397-89-3,Amphotericin B,No Action,0.17624999999999996,0.048749999999999995
DTXSID20464266,852527-50-5,"2-Iodo-N-(4,4,5,5,6,6,7,7,8,8,9,9,9-tridecafluorononyl)acetamide",No Action,0.17624999999999996,0.038814462510770385
DTXSID40457832,852527-48-1,"N-(4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoroundecyl)iodoacetamide",No Action,0.17624999999999996,0.038814462510770385
DTXSID10896299,161094-94-6,"1,1,1,2-Tetrafluoro-4-iodo-2-(trifluoromethyl)octane",No Action,0.17600000000000002,0.043863424398922615
DTXSID7023019,77-67-8,Ethosuximide,No Action,0.17600000000000002,0.033
DTXSID7052446,700-13-0,"2,3,5-Trimethylhydroquinone",No Action,0.176,0.0344093010681705
DTXSID90771757,144055-27-6,"6,6,7,7,8,8,9,9,10,10,10-Undecafluorodec-1-en-3-one",No Action,0.176,0.03878143885933063
DTXSID2057609,1028-33-7,Pentifylline,No Action,0.176,0.038262252939417984
DTXSID8070885,67939-91-7,Bis(2-(ethyl(nonafluorobutanesulphonyl)amino)ethyl) hydrogen phosphate,No Action,0.176,0.03411744421846396
DTXSID2034382,28434-01-7,Bioresmethrin,No Action,0.176,0.032310988842807024
DTXSID8070887,67939-93-9,Bis(2-{ethyl[(perfluoroheptyl)sulfonyl]amino}ethyl) hydrogen phosphate,No Action,0.176,0.03411744421846396
DTXSID9027021,124-17-4,2-(2-Butoxyethoxy)ethyl acetate,No Action,0.176,0.04270831300812524
DTXSID8026727,106-24-1,Geraniol,No Action,0.176,0.02727636339397171
DTXSID10413743,7240-48-4,"6-(1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexylsulfonyl)naphthalen-2-ol",No Action,0.176,0.047791212581394085
DTXSID1046186,2856-81-7,Azabuperone,No Action,0.176,0.04223742416388575
DTXSID50893005,NOCAS_893005,"1H,1H,2H,2H-[1,2-13C2]Perfluorooctyl phosphate",No Action,0.176,0.034985711369071804
DTXSID50773272,192998-90-6,"1,1,1,2,2,3,3,4,4,5,5,6,7,7-Tetradecafluoro-8-[(prop-2-en-1-yl)oxy]octane",No Action,0.176,0.026907248094147417
DTXSID40800384,649721-86-8,N-[4-(Heptadecafluorooctyl)phenyl]prop-2-enamide,No Action,0.176,0.03611094017053558
DTXSID3070886,67939-92-8,"N,N'-(Phosphinicobis(oxyethylene))bis(N-ethyltridecafluorohexanesulphonamide)",No Action,0.176,0.03411744421846396
DTXSID10395919,2262-49-9,"N-(2,3-Dihydroxypropyl)-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-N-propyloctane-1-sulfonamide",No Action,0.176,0.039293765408777
DTXSID1024049,35367-38-5,Diflubenzuron,No Action,0.176,0.04651881339845203
DTXSID4020373,72-54-8,"p,p'-DDD",Data Gap,0.176,0.053141321022345686
DTXSID10298799,23068-12-4,"(5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-pentadecafluoroundecane-1,3-diyl)bis(phosphonic acid)",No Action,0.176,0.027276363393971714
DTXSID0041270,58430-94-7,"3,5,5-Trimethylhexyl acetate",No Action,0.176,0.022891046284519188
DTXSID20896381,80384-59-4,"5-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)pyrimidine-2,4(1H,3H)-dione",No Action,0.176,0.038781438859330636
DTXSID10893001,NOCAS_893001,"1H, 1H, 2H, 2H-[1,2-13C2]perfluorodecylphosphate ion(1-)",No Action,0.176,0.034985711369071804
DTXSID8070881,67939-87-1,"2-(Ethyl((1,1,2,2,3,3,4,4,5,5,5-undecafluoropentyl)sulphonyl)amino)ethyl dihydrogen phosphate",No Action,0.176,0.03411744421846396
DTXSID90893367,200862-70-0,"4,4''-Bis((perfluoropropyl)-1,3-dioxopropyl)-o-terphenyl-4'-sulfonyl chloride",No Action,0.176,0.0332264954516723
DTXSID0041517,3658-77-3,"4-Hydroxy-2,5-dimethyl-3(2H)furanone",No Action,0.176,0.028705400188814643
DTXSID30893528,175354-30-0,Phenyltris((perfluorohexyl)ethyl)stannane,No Action,0.176,0.0332264954516723
DTXSID3020914,86-86-2,1-Naphthaleneacetamide,No Action,0.176,0.02576819745345025
DTXSID8046799,103766-25-2,Gimeracil,No Action,0.176,0.02154065922853801
DTXSID7022253,10453-86-8,Resmethrin,No Action,0.176,0.032310988842807024
DTXSID30721812,35040-02-9,"4,4-Dimethyl-3-oxo-2-[2-(2,2,3,3-tetrafluoro-2,3-dihydro-1,4-benzodioxin-6-yl)hydrazinylidene]pentanenitrile",No Action,0.176,0.04882622246293482
DTXSID2062747,2965-52-8,Bis(2-{ethyl[(perfluorooctyl)sulfonyl]amino}ethyl) hydrogen phosphate,No Action,0.176,0.03411744421846396
DTXSID3026728,106-25-2,"(2Z)-3,7-Dimethylocta-2,6-dien-1-ol",No Action,0.176,0.02727636339397171
DTXSID20787023,59872-88-7,"3-(4-Chlorophenyl)-6-(pentafluoroethyl)-1,4-dihydro-1,2,4,5-tetrazine",Data Gap,0.176,0.054442630355264796
DTXSID60785169,49676-71-3,"1,1,1,2,2,3,3,4,4,5,5,6,6,8,8-Pentadecafluoro-10-iododecane",No Action,0.176,0.044090815370097215
DTXSID1026904,112-07-2,2-Butoxyethyl acetate,No Action,0.176,0.04270831300812524
DTXSID1024837,7492-66-2,Citral diethyl acetal,No Action,0.176,0.02107130750570547
DTXSID3032389,4602-84-0,Farnesol,No Action,0.176,0.02727636339397171
DTXSID40830707,88071-33-4,But-3-en-2-yl 2-fluoro-2-(trifluoromethyl)hex-4-enoate,No Action,0.176,0.0344093010681705
DTXSID1040372,133855-98-8,Epoxiconazole,No Action,0.1759,0.027005369836386232
DTXSID40758997,94190-72-4,"(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)(triphenyl)phosphanium iodide",No Action,0.17584523809523814,0.047307266524144
DTXSID80896640,94190-73-5,"Triphenyl(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)phosphanium iodide",No Action,0.17584523809523814,0.047307266524144
DTXSID1046922,35189-28-7,Norgestimate,No Action,0.17575,0.032366070197044315
DTXSID3047342,NOCAS_47342,SR125047,No Action,0.17575,0.039906922958303864
DTXSID0042084,4849-32-5,Karbutilate,No Action,0.1756666666666667,0.039610604640676714
DTXSID3041663,103-41-3,Benzyl cinnamate,No Action,0.17566666666666667,0.044747439405326134
DTXSID4070378,66008-72-8,"N-(2-Carboxyethyl)-N,N-dimethyl-3-[methyl[(perfluorohexyl)ethylsulfonyl]amino]-1-propanaminium",No Action,0.1755,0.04137934267240117
DTXSID4070322,65510-55-6,2-(Perfluorotetradecyl)-1-iodoethane,No Action,0.1755,0.03636275567115342
DTXSID1062124,2043-54-1,10:2 Fluorotelomer iodide,No Action,0.1755,0.03636275567115342
DTXSID30895365,146983-96-2,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13-Heptacosafluoro-15-iodopentadecane",No Action,0.1755,0.03636275567115342
DTXSID6062123,2043-53-0,1-(Perfluorooctyl)-2-iodoethane,No Action,0.1755,0.03636275567115342
DTXSID80895299,57216-88-3,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11-Tricosafluoro-13-iodotridecane",No Action,0.1755,0.03636275567115342
DTXSID90880156,2043-52-9,"1-Iodo-1H,1H,2H,2H-perfluorononane",No Action,0.1755,0.03636275567115342
DTXSID2067535,30046-31-2,"1-Iodo-1H,1H,2H,2H-perfluorotetradecane",No Action,0.1755,0.03636275567115342
DTXSID8070253,65150-94-9,(Perfluorohexadecyl)ethyl iodide,No Action,0.1755,0.03636275567115342
DTXSID9061881,1682-31-1,"1-Iodo-1H,1H,2H,2H-perfluoroheptane",No Action,0.1755,0.03636275567115342
DTXSID9070323,65510-56-7,1-(Perfluorononyl)-2-iodoethane,No Action,0.1755,0.03636275567115342
DTXSID00882888,263756-45-2,1-(2-Iodoethyl)perfluoroeicosane,No Action,0.1755,0.03636275567115342
DTXSID2070217,65104-63-4,"1,1,2,2-Tetrahydroperfluoroeicosyl iodide",No Action,0.1755,0.03636275567115342
DTXSID2047565,2043-57-4,"1H,1H,2H,2H-Perfluorooctyl iodide",No Action,0.1755,0.03636275567115342
DTXSID80892965,1513864-25-9,3-((3-((2-Carboxylatoethyl)(dimethyl)azaniumyl)propyl)((nonafluorobutyl)sulfonyl)amino)propanoate,No Action,0.17549999999999996,0.038239377609997786
DTXSID9046653,17097-76-6,Calcium hopantenate,No Action,0.17549999999999996,0.023070543990118653
DTXSID20764177,112340-21-3,"1-Chloro-4-[(1,2,3,3,4,4,5,5,6,6,6-undecafluorohex-1-en-1-yl)oxy]benzene",No Action,0.17539999999999997,0.04550208786418486
DTXSID40379904,16083-81-1,3-(Perfluoro-5-methylhexyl)-2-hydroxypropyl methacrylate,No Action,0.17500000000000004,0.03556683848755748
DTXSID10379911,88752-37-8,(Perfluoro-7-methyloctyl)-2-hydroxypropyl 2-methylprop-2-enoate,No Action,0.17500000000000004,0.03556683848755748
DTXSID6047943,244193-52-0,1-Methyl-3-octylimidazolium tetrafluoroborate,No Action,0.175,0.027294688127912362
DTXSID4047915,244193-56-4,1-Decyl-3-methylimidazolium tetrafluoroborate,No Action,0.175,0.027294688127912362
DTXSID4047593,99-83-2,alpha-Phellandrene,No Action,0.175,0.03263433774416143
DTXSID00164454,150033-28-6,Monopotassium monoperfluorohexyl ethylphosphate,No Action,0.175,0.03449637662132068
DTXSID8049254,244193-64-4,1-Hexadecyl-3-methylimidazolium tetrafluoroborate,No Action,0.175,0.027294688127912362
DTXSID3046580,21245-01-2,Padimate,No Action,0.175,0.024186773244895647
DTXSID40883819,2250-98-8,"N,N',N''-(Phosphinylidynetris(oxyethane-2,1-diyl))tris(N-ethylheptadecafluorooctane-1-sulphonamide)",No Action,0.175,0.03293933818400121
DTXSID1046970,105624-86-0,"2-(2,6-Diisopropylphenyl)-5-hydroxy-1H-isoindole-1,3-dione",No Action,0.175,0.03263433774416143
DTXSID10336766,111918-97-9,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctyl hexadecanoate",No Action,0.175,0.044328320518603
DTXSID5048897,7558-73-8,"N,N-Dipropyltryptamine hydrochloride",No Action,0.175,0.03640054944640259
DTXSID4048854,841-73-6,Bucolome,No Action,0.175,0.03748332962798263
DTXSID60895595,1300746-85-3,1-(Heptafluoropropyl)-4-nitrobenzene,No Action,0.175,0.03748332962798263
DTXSID60895914,150625-20-0,"4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoroundecyl 2-methylprop-2-enoate",No Action,0.175,0.04364630568559039
DTXSID3049253,244193-59-7,1-Dodecyl-3-methylimidazolium tetrafluoroborate,No Action,0.175,0.027294688127912362
DTXSID8047426,99-49-0,dl-Carvone,No Action,0.175,0.0304138126514911
DTXSID80895491,118624-68-3,"12,12,13,13,14,14,15,15,15-Nonafluoropentadecanoyl chloride",No Action,0.175,0.025
DTXSID2046703,103597-45-1,Bisoctrizole,No Action,0.175,0.031064449134018134
DTXSID7021289,95-06-7,Sulfallate,No Action,0.175,0.040804411526206334
DTXSID9051662,13183-79-4,"1,2-Dihydro-1-methyl-5H-tetrazole-5-thione",No Action,0.175,0.03556683848755748
DTXSID8049252,244193-50-8,1-Hexyl-3-methylimidazolium tetrafluoroborate,No Action,0.175,0.027294688127912362
DTXSID7047851,5714-00-1,Acetophenazine dimaleate,No Action,0.175,0.04177319714841084
DTXSID9045558,2347-80-0,Thioproperazine dimethanesulfonate,No Action,0.175,0.03612478373637689
DTXSID8024151,35554-44-0,Imazalil,Data Gap,0.175,0.052009614495783375
DTXSID6020062,99-57-0,2-Amino-4-nitrophenol,No Action,0.175,0.0366742416417845
DTXSID8023630,115-44-6,Talbutal,No Action,0.175,0.03721558813185679
DTXSID90895740,1228350-17-1,"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluorononyl 2-methylprop-2-enoate",No Action,0.175,0.04364630568559039
DTXSID80344217,60007-37-6,5-Heptafluoropropyluracil,No Action,0.175,0.03413209633175202
DTXSID7046099,115-37-7,Thebaine,No Action,0.175,0.03170173496829471
DTXSID7040653,80573-04-2,Balsalazide,No Action,0.175,0.02974894956128703
DTXSID50880576,67939-94-0,"N,N',N''-(Phosphoryltris(oxyethylene))tris(N-ethyl-perfluoroheptane-1-sulphonamide)",No Action,0.175,0.03293933818400121
DTXSID9049241,203389-28-0,1-Butylpyridinium tetrafluoroborate,No Action,0.175,0.045
DTXSID5026702,104-38-1,"2,2'-[1,4-Phenylenebis(oxy)]diethanol",No Action,0.175,0.03263433774416144
DTXSID3047847,57-29-4,Nalorphine hydrochloride,No Action,0.175,0.037749172176353755
DTXSID0047404,33032-12-1,Methapyrilene fumarate,No Action,0.175,0.03293933818400121
DTXSID8020256,2244-16-8,d-Carvone,No Action,0.175,0.0304138126514911
DTXSID3047053,4221-98-1,(R)-alpha-Phellandrene,No Action,0.175,0.03263433774416143
DTXSID5041778,5836-10-2,Chloropropylate,No Action,0.175,0.03930648801406709
DTXSID00880541,64018-25-3,"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl chloride",Data Gap,0.175,0.05239274758971894
DTXSID5020441,6965-71-5,"alpha-(2,5-Dichlorophenoxy)propionic acid",No Action,0.175,0.038275318418009276
DTXSID3026560,92-70-6,3-Hydroxy-2-naphthoic acid,No Action,0.175,0.0366742416417845
DTXSID0024896,2008-39-1,"2,4-D dimethylamine salt",No Action,0.175,0.04964876634922564
DTXSID2032637,123312-89-0,Pymetrozine,No Action,0.175,0.019104973174542798
DTXSID6044436,517-23-7,3-Acetyldihydro-2(3H)-furanone,No Action,0.175,0.03471310991541956
DTXSID9046029,154598-52-4,Efavirenz,No Action,0.175,0.034999999999999996
DTXSID7041413,6485-40-1,R-(-)-Carvone,No Action,0.175,0.0304138126514911
DTXSID0045202,115344-47-3,Siguazodan,No Action,0.175,0.030740852297878794
DTXSID2048614,53251-94-8,Pinaverium bromide,No Action,0.175,0.02872281323269014
DTXSID00767080,120123-05-9,"Benzoic acid--2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctan-1-ol (1/1)",No Action,0.175,0.029410882339705482
DTXSID4026684,101-86-0,2-(Phenylmethylene)octanal,No Action,0.175,0.035
DTXSID0029559,78491-02-8,Diazolidinyl urea,No Action,0.175,0.0233452350598575
DTXSID4023387,447-41-6,Nylidrin,No Action,0.175,0.02655183609470351
DTXSID90749259,88639-64-9,"2,4,6-Trichloro-2,3,3,4,5,5,6-heptafluoro-6-iodohexanoyl chloride",No Action,0.1748452380952381,0.03460114695712122
DTXSID7026998,123-18-2,"2,6,8-Trimethyl-4-nonanone",No Action,0.17483333333333334,0.03402980719571854
DTXSID7057606,100-36-7,2-Aminoethyldiethylamine,No Action,0.17475000000000002,0.03550440113563387
DTXSID7037553,15457-05-3,Fluorodifen,No Action,0.17466666666666664,0.031453669632227864
