DTXSID,CASRN,Chemical Name,Global_Risk_Index,Risk_Category,Hazard_Composite,Exposure_Score,Persistence_Score,LogP,TPSA
DTXSID50895988,1427176-16-6,"N-Ethyl-1,1,2,2,3,3,4,4,4-nonafluoro-N-methylbutane-1-sulfonamide",7.03755859482348,Moderate Concern,1.8232349188563195,7.0,5.514185271181939,2.6936000000000018,37.38
DTXSID90617540,63878-93-3,"(1,1,2,2-Tetrafluoroethane-1,2-diyl)bis(phenylphosphane)",7.03620344840932,Moderate Concern,2.544893430940463,5.0,5.529664513935343,4.1800000000000015,0.0
DTXSID70881368,63295-20-5,Bis[(perfluoro-7-methyloctyl)-2-hydroxypropyl] hydrogen phosphate,7.03310900970182,Moderate Concern,2.1427747719841608,5.0,6.5644874129158435,11.911399999999997,96.22000000000001
DTXSID90881325,93062-53-4,"Phosphinic acid, bis(perfluoro-C6-12-alkyl) derivs., aluminum salts",7.032978479404237,Moderate Concern,1.7297563515503425,5.0,8.131756213065191,23.671400000000006,120.38999999999999
DTXSID50469320,41997-13-1,Perfluorohexanesulfonamide,7.03014396072088,Moderate Concern,1.8000096088300641,7.0,5.579449549470699,2.9712,60.160000000000004
DTXSID20629419,153654-93-4,"1-Bromo-4-[1,1,2,2-tetrafluoro-2-(4-propylphenyl)ethyl]benzene",7.0255292359885315,Moderate Concern,2.5032779521260093,5.0,5.613063647224488,6.2854000000000045,0.0
DTXSID10893420,10495-86-0,Ammonium perfluorobutanoate,7.024746849391946,Moderate Concern,2.661469822041293,5.0,5.2788476436709,0.9453999999999996,76.63
DTXSID60881236,73606-19-6,Potassium 9-chlorohexadecafluoro-3-oxanonane-1-sulfonate,7.022880783734431,Moderate Concern,2.5083480513916094,5.0,5.599606306499768,1.7033999999999998,66.43
DTXSID90827501,847335-91-5,Bis(pentadecafluoroheptyl)diazene,7.020583269582666,Moderate Concern,2.1750879365735907,5.0,6.455447755958014,10.101800000000003,24.72
DTXSID20896260,304435-60-7,"N'-(3,3-Dimethyl-3,4-dihydroisoquinolin-1-yl)-2,2,3,3,4,4,4-heptafluorobutanehydrazide",7.019534469691161,Moderate Concern,2.584270444397875,5.0,5.43250764246285,3.2216000000000014,53.489999999999995
DTXSID00379748,658-46-8,"4-(1,1,2,2,2-pentafluoroethoxy)phenol",7.0174126878924215,Moderate Concern,2.5854671240901443,5.0,5.428351900132499,2.926100000000001,29.46
DTXSID8046749,127-40-2,Lutein,7.013597804704245,Moderate Concern,4.2135962465597245,3.0,5.5483862195154865,10.403299999999993,40.46
DTXSID40542616,40891-99-4,"1,1,2,2-Tetrafluoro-1-[1,1,2,2-tetrafluoro-2-(trifluoromethoxy)ethoxy]-2-(trifluoromethoxy)ethane",7.012934032954574,Moderate Concern,2.436654468040413,5.0,5.756199022009437,4.447,27.69
DTXSID40552018,92639-87-7,Tetrakis(trifluoromethoxy)methane,7.010467115292604,Moderate Concern,2.483951060923399,5.0,5.644609691051232,3.7432999999999996,36.92
DTXSID70817586,61424-51-9,Tridecafluorohexane-1-sulfinyl chloride,7.009595802679238,Moderate Concern,2.4332029292626087,5.0,5.761620387990837,4.5852,17.07
DTXSID5046857,116-45-0,Sulfabromomethazine,7.008146309326034,Moderate Concern,2.7660962465597243,5.0,5.067174591659471,2.2389400000000004,97.97
DTXSID2023488,55837-27-9,Piretanide,7.006258604179337,Moderate Concern,2.316096246559724,6.0,5.041715209796276,2.4247000000000005,109.93
DTXSID50896571,1882109-61-6,Perfluoro-3-methyl-2-(2-propyl)butanoic acid,7.004023659950734,Moderate Concern,2.4323968387322417,5.0,5.7589481686723545,4.4451,37.3
DTXSID70895344,25431-52-1,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7-Pentadecafluoro-9-iodononadecane",7.003767462612686,Moderate Concern,2.3020892143149374,5.0,6.084705509292687,10.084999999999994,0.0
DTXSID1070800,67905-19-5,Perfluorohexadecanoic acid,7.002775718106331,Moderate Concern,2.1790474089794976,5.0,6.427373437814192,9.527500000000003,37.3
DTXSID60893374,261503-44-0,"1H-Perfluoro-3,3-bis(trifluoromethyl)hexyne",7.001740667026316,Moderate Concern,2.411233731708918,5.0,5.807600130132519,4.5635,0.0
DTXSID10897544,174080-50-3,N-Allylperfluoro-2-(2-propoxypropoxy)propanamide,7.001050931440297,Moderate Concern,2.4068730455857628,5.0,5.817548993105654,5.161200000000001,47.56
DTXSID5034723,141112-29-0,Isoxaflutole,6.998392973638583,Moderate Concern,2.666096246559724,5.0,5.249917727215711,3.205300000000002,77.24
DTXSID60895419,935477-16-0,1-(Perfluoropropanyl)-2-(perfluoropentanyl)ethene,6.995249530243842,Moderate Concern,2.320362256419243,5.0,6.029446058167515,6.479000000000003,0.0
DTXSID6040583,66104-23-2,Pergolide methanesulfonate,6.990719886840542,Moderate Concern,2.6910962465597246,5.0,5.195443972527865,3.775100000000002,73.4
DTXSID70371315,151831-44-6,"1-bromo-1,1,2,2-tetrafluoropentane",6.986926399585236,Moderate Concern,2.541096246559724,5.0,5.49914345750935,3.4095000000000013,0.0
DTXSID00895372,176979-17-2,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-Heptadecafluoro-10-iodooctadecane",6.9864036456888385,Moderate Concern,2.276682869255085,5.0,6.137353374978169,9.940099999999996,0.0
DTXSID6023571,89365-50-4,Salmeterol,6.986097223168542,Moderate Concern,4.491096246559724,3.0,5.185146223872061,4.107400000000005,81.95
DTXSID50193390,40396-83-6,"alpha,alpha-Dimethyl-4-(alpha,alpha,beta,beta-tetrafluorophenethyl)benzylamine",6.982992872682422,Moderate Concern,2.547882847495428,5.0,5.481408126395382,4.764200000000003,26.02
DTXSID0045410,14255-87-9,Parbendazole,6.9820834861879835,Moderate Concern,3.3660962465597244,4.0,5.185594064135817,3.083800000000001,67.01
DTXSID20529607,89863-56-9,"2-[1-Nitro-3-(1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexane-1-sulfonyl)propan-2-yl]furan",6.982004040755048,Moderate Concern,1.7917077007928557,7.0,5.566918913380325,4.751000000000002,90.42
DTXSID50844092,919289-98-8,"4-(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)aniline",6.981438519607552,Moderate Concern,2.4828939978652484,5.0,5.623629946030784,4.669600000000002,26.02
DTXSID1020560,115-29-7,Endosulfan,6.978909891458615,Moderate Concern,4.39258434179782,3.0,5.2959786679946825,3.689800000000001,35.53
DTXSID9037539,959-98-8,Endosulfan I,6.978909891458615,Moderate Concern,4.39258434179782,3.0,5.2959786679946825,3.689800000000001,35.53
DTXSID20298462,15563-92-5,"3,3,4,4-tetrafluoro-1,2-diiodocyclobutene",6.978704640908452,Moderate Concern,2.539154084876893,5.0,5.496873689133997,3.3522,0.0
DTXSID60557803,121103-97-7,1-[4-(Heptafluoropropyl)-1H-pyrrol-3-yl]ethan-1-one,6.977858808166319,Moderate Concern,2.537214603759565,5.0,5.500408832447004,3.5067000000000004,32.86
DTXSID40895396,355-88-4,"2-Amino-4,4,5,5,6,6,6-heptafluorohexan-3-ol",6.977513372150076,Moderate Concern,2.5913360601533744,5.0,5.38526320799711,1.5274,46.25
DTXSID90895725,196932-95-3,1-Nitro-4-(nonafluorobutyl)benzene,6.972313276816547,Moderate Concern,2.503205588815722,5.0,5.570707662182219,4.519500000000001,43.14
DTXSID5047372,478263-98-8,AVE3295,6.9722358274260285,Moderate Concern,2.7160962465597245,5.0,5.134012343087796,2.653100000000002,90.23
DTXSID0040547,130-37-0,Menadione sodium bisulfite,6.9721777385653185,Moderate Concern,2.8410962465597245,5.0,4.908089788938272,-2.236399999999998,91.34
DTXSID1045746,150375-75-0,Relcovaptan,6.971241603402724,Moderate Concern,2.791096246559724,5.0,4.995343039134106,3.300300000000002,139.46999999999997
DTXSID7025217,19780-11-1,(2-Dodecenyl)succinic anhydride,6.968191246267803,Moderate Concern,3.291096246559724,4.0,5.293214421753731,4.163100000000004,43.370000000000005
DTXSID9048649,86780-90-7,Aranidipine,6.967277564216727,Moderate Concern,3.4910962465597244,4.0,4.989319308428248,2.1347999999999994,124.84
DTXSID40881017,93776-00-2,"1,1'-(Oxybis((1-methylethylene)oxy))bis(3-(perfluorododecyl)propan-2-ol)",6.966177047936874,Moderate Concern,1.94306750510294,5.0,7.170288247466543,16.416399999999992,68.15
DTXSID4032376,87674-68-8,Dimethenamid,6.96600652709517,Moderate Concern,4.394429579893058,3.0,5.283967198661761,2.9716400000000016,29.54
DTXSID2034542,163515-14-8,Dimethenamid-P,6.96600652709517,Moderate Concern,4.394429579893058,3.0,5.283967198661761,2.9716400000000016,29.54
DTXSID9073256,1422-71-5,"1,5-bis(Methoxy)perfluoro-3-pentanone",6.9656533324013825,Moderate Concern,2.544691372921136,5.0,5.474654731434309,2.3045,35.53
DTXSID5046275,3563-14-2,Sulfasuccinamide,6.96409517607858,Moderate Concern,2.3660962465597244,6.0,4.905474707692252,0.1372999999999997,126.55999999999999
DTXSID90478779,61424-46-2,"Ethanesulfinamide, 1,1,2,2,2-pentafluoro-N-phenyl-",6.958028836590431,Moderate Concern,2.563286127810207,5.0,5.428991138445098,2.917300000000001,29.1
DTXSID3041530,139-88-8,"7-Ethyl-2-methyl-4-undecanolsulfate, sodium salt",6.957687386099897,Moderate Concern,2.728596246559724,5.0,5.099829184968136,0.8785000000000007,66.43
DTXSID8046822,89-46-3,Menthyl salicylate,6.953482259026048,Moderate Concern,4.391096246559725,3.0,5.278471000245755,4.009800000000005,46.53
DTXSID7048663,10040-45-6,Picosulfate sodium,6.95084436719637,Moderate Concern,2.9660962465597245,5.0,4.686863668202555,-4.0521999999999965,145.75
DTXSID7047358,439687-69-1,Nelivaptan,6.949093642501341,Moderate Concern,2.771096246559724,5.0,5.015411248258548,2.8683000000000014,125.92000000000002
DTXSID00793925,65079-24-5,"[(1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluoronon-1-en-1-yl)sulfanyl]benzene",6.949037262921131,Moderate Concern,2.2893177326802068,5.0,6.070836881856135,8.260900000000003,0.0
DTXSID9021188,57-66-9,Probenecid,6.948528041805051,Moderate Concern,2.257762913226391,6.0,5.129360572729827,2.1955,74.68
DTXSID90895669,84108-41-8,"1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluoro-7-methyl-7-nitrooctane",6.948373822972869,Moderate Concern,2.4389579738615805,5.0,5.697821690606313,4.780500000000002,43.14
DTXSID101023737,717825-76-8,"6,11,14,17-Tetraoxa-7-silaeicos-1-yn-3-ol, 7,7-dibutyl-13,15,15,16,18,18,19,19,20,20,20-undecafluoro-3-methyl-13,16-bis(trifluoromethyl)-",6.947348684894045,Moderate Concern,2.3285295093039404,5.0,5.967155371778641,9.602299999999998,57.150000000000006
DTXSID3046902,486-67-9,Mersalyl acid,6.941622023480727,Moderate Concern,3.4910962465597244,4.0,4.970947184799974,0.3029000000000002,105.09
DTXSID20774317,188838-46-2,"6-Amino-1,1,1,2,2,3,3-heptafluoro-7,7-dimethyl-5-octen-4-one",6.938757579980967,Moderate Concern,2.540160584151038,5.0,5.463243247906714,3.277100000000001,43.09
DTXSID5048506,588941-45-1,PharmaGSID_48506,6.936300196333725,Moderate Concern,2.6910962465597246,5.0,5.154999718201112,3.8361000000000027,89.02
DTXSID0020573,50-28-2,17beta-Estradiol,6.935381999438649,Moderate Concern,4.379012913226391,3.0,5.279258238381369,3.6092000000000026,40.46
DTXSID8022377,57-91-0,17alpha-Estradiol,6.935381999438649,Moderate Concern,4.379012913226391,3.0,5.279258238381369,3.6092000000000026,40.46
DTXSID4022658,91-33-8,Benzthiazide,6.929719431723251,Moderate Concern,2.7660962465597243,5.0,5.010468771896096,2.2427,118.69
DTXSID50477940,649560-98-5,"2,4,6-Tris(1,1,2,2-tetrafluoro-2-iodoethyl)-1,3,5-triazine",6.92943827517872,Moderate Concern,2.415142430050082,5.0,5.738326807529133,6.230400000000001,38.67
DTXSID0046438,12650-69-0,Mupirocin,6.927821338167483,Moderate Concern,3.4994295798930573,4.0,4.949250427822009,2.5925000000000016,146.05
DTXSID9034864,181274-15-7,Propoxycarbazone-sodium,6.926232945362726,Moderate Concern,2.416096246559724,6.0,4.777840117934718,-2.108099999999996,140.66000000000003
DTXSID9066174,17202-41-4,Ammonium perfluorononanesulfonate,6.92266244474969,Moderate Concern,2.4023896002447263,5.0,5.763147196478451,5.510000000000002,93.7
DTXSID0073906,422-55-9,"1-Chloro-1,1,2,2,3,3-hexafluoropropane",6.919614988051515,Moderate Concern,2.5025029808366916,5.0,5.530155241403946,2.7184,0.0
DTXSID30897006,1228786-78-4,(Perfluorobutyl)-4-bromophenylmethanol,6.913788386317537,Moderate Concern,2.4470761652900075,5.0,5.650652386210604,4.950700000000002,20.23
DTXSID001009916,2481740-05-8,Sodium 8-chloroperfluoro-1-octanesulfonate,6.9122497342823594,Moderate Concern,2.456534778214113,5.0,5.627642478815241,1.7718000000000003,57.2
DTXSID0046727,201677-61-4,Sivelestat sodium tetrahydrate,6.910443981599455,Moderate Concern,2.6785962465597244,6.0,4.29979197155658,-5.376199999999994,267.7
DTXSID40892986,1207462-13-2,Sodium 3-(perfluoropropyl)propanoate,6.9102778258045845,Moderate Concern,2.6193512751989534,5.0,5.27632768558674,-1.6466,40.129999999999995
DTXSID6022553,55079-83-9,Acitretin,6.905812806367609,Moderate Concern,3.2425843417978193,4.0,5.324312399025177,5.167060000000005,46.53
DTXSID60895237,1835251-91-6,"1,1,1,2,2,3,3,12,12,13,13,14,14,14-Tetradecafluorotetradecane",6.905180497845781,Moderate Concern,2.315648235485721,5.0,5.963928710784847,7.773000000000005,0.0
DTXSID001023689,122076-00-0,"Perfluoro-3,7,11-trioxatetradecane",6.904909080268304,Moderate Concern,2.2367827763588597,5.0,6.173964815223086,7.623500000000005,27.69
DTXSID7022629,95233-18-4,Atovaquone,6.903492325054185,Moderate Concern,4.328596246559725,3.0,5.31619023183396,5.505100000000004,54.37
DTXSID2074376,78560-44-8,(Perfluorooctyl)ethyltrichlorosilane,6.90347814959443,Moderate Concern,2.277573544270747,5.0,6.062134122483272,8.041200000000002,0.0
DTXSID1049013,208992-74-9,Fiduxosin hydrochloride,6.902641288466606,Moderate Concern,4.466096246559724,3.0,5.151882768449647,4.680100000000005,102.33999999999999
DTXSID30896615,65150-88-1,"Perfluoro-2,5,8,11,14,17,20,23,26-nonamethyl-3,6,9,12,15,18,21,24,27-nonaoxatriacontan-1-oyl fluoride",6.902389337577778,Moderate Concern,1.854036526503805,5.0,7.445796497433365,18.217600000000004,100.14000000000003
DTXSID90278736,595-26-6,"4,4,5,5,6,6,6-Heptafluoro-1-(furan-2-yl)hexane-1,3-dione",6.901690324537748,Moderate Concern,2.532336891915903,5.0,5.4508468810530974,3.2544000000000013,47.28
DTXSID5046720,63-89-8,Colfosceril palmitate,6.89861050690899,Moderate Concern,3.216096246559724,4.0,5.362565341668857,10.611799999999995,111.19
DTXSID6048703,35418-55-4,"(7S)-7-(Hexadecanoyloxy)-4-hydroxy-N,N,N-trimethyl-10-oxo-3,5,9-trioxa-4-phosphapentacosan-1-aminium 4-oxide",6.89861050690899,Moderate Concern,3.216096246559724,4.0,5.362565341668857,10.611799999999995,111.19
DTXSID50831220,87988-75-8,"N-(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluorooctane-1-sulfonyl)benzamide",6.89790602357809,Moderate Concern,1.700051044939372,7.0,5.7963856388828825,5.713100000000002,63.24
DTXSID50568347,428-71-7,(Pentafluoroethyl)carbonimidoyl,6.895238545556261,Moderate Concern,2.5008721422700786,5.0,5.514267146258305,2.4364999999999997,12.36
DTXSID1046712,86832-68-0,Carumonam sodium,6.895204319334359,Moderate Concern,2.791096246559724,6.0,4.117381194953605,-10.545000000000003,259.56
DTXSID8046872,623-07-4,4-Chloromercuriphenol,6.891631265223046,Moderate Concern,4.382762913226391,3.0,5.241466324378275,1.2538,20.23
DTXSID00895195,53626-95-2,"1,1,1,2,2,3,3,4,4,6,6-Undecafluoro-8-iodooctane",6.891458387989898,Moderate Concern,2.3851700415628456,5.0,5.778588752921261,5.305100000000002,0.0
DTXSID0041646,6359-90-6,"C.I. Acid Yellow 34, monosodium salt",6.890878025546608,Moderate Concern,2.791096246559724,5.0,4.93775736615334,0.12309999999999954,114.59
DTXSID40795408,63513-18-8,"({4-[(1,2,3,3,4,4,5,5,6,6,6-Undecafluorohex-1-en-1-yl)oxy]phenyl}methyl)phosphonic acid",6.890551775335768,Moderate Concern,2.462684161682447,5.0,5.595968725951694,5.319400000000003,66.76
DTXSID70896472,1561-50-8,"1-Chloro-1,1,2,2-tetrafluoro-2-(trifluoromethoxy)ethane",6.887284983486329,Moderate Concern,2.4850004138274295,5.0,5.543085582733119,2.9471999999999996,9.23
DTXSID10705670,55937-43-4,"1-[(1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluoronon-1-en-1-yl)oxy]-4-methylbenzene",6.885406678854858,Moderate Concern,2.2839169370782066,5.0,6.0294720592275945,7.856020000000004,9.23
DTXSID30893407,825635-46-9,"1-[[[[4-(2-(Perfluorobutyl)-1-ethyl)phenyl]methoxy]carbonyl]oxy]-2,5-pyrrolidinedione",6.883807177693446,Moderate Concern,2.5030599412370176,5.0,5.500313487731703,4.8046000000000015,72.91
DTXSID50881028,93776-11-5,"32-(Perfluoro-7-methyloctyl)-2,5,8,11,14,17,20,23,26,29-decaoxadotriacontan-31-ol",6.882311395753213,Moderate Concern,2.398880762959351,5.0,5.737935375548163,6.177900000000011,112.53000000000003
DTXSID00775302,184007-51-0,"Methyl (2R,3S)-3-(pentadecafluoroheptyl)oxirane-2-carboxylate",6.879542318058144,Moderate Concern,2.393284748014656,5.0,5.749037864186493,4.3009,38.83
DTXSID80895739,37858-04-1,"1H,1H,2H,2H-Perfluorodecyl acetate",6.877986306274154,Moderate Concern,1.9406013706782248,6.0,5.907091834347509,5.9490000000000025,26.3
DTXSID80895315,125081-35-8,"1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluoro-8-iodooctadecane",6.877442067612584,Moderate Concern,2.292040483480717,5.0,6.001152350649957,9.449699999999998,0.0
DTXSID9022732,51460-26-5,Carbazochrome sodium sulfonate,6.875910079308271,Moderate Concern,2.9410962465597246,5.0,4.6757463903816125,-4.385499999999999,144.98999999999998
DTXSID40780652,2559-75-3,"2,3-Bis(heptafluoropropyl)quinoxaline",6.875402640729819,Moderate Concern,2.3581350217663264,5.0,5.831220500325633,6.208600000000004,25.78
DTXSID60654260,63693-13-0,"1,1-bis(Trifluoromethyl)methoxy-2-ethanol",6.871592191508863,Moderate Concern,2.5447516338857166,5.0,5.400599492702762,1.4885,29.46
DTXSID0048767,NOCAS_48767,Phentoloxamine PAS,6.866544776855522,Moderate Concern,3.341096246559724,4.0,5.137942961031054,3.8904000000000014,96.02000000000001
DTXSID20615933,384-04-3,"1,1,2,4,4-Pentafluoro-3-(trifluoromethyl)buta-1,3-diene",6.865915638385529,Moderate Concern,2.4388418553231297,5.0,5.630472204173191,3.7769,0.0
DTXSID80370975,231630-85-6,"1-[3,5-Bis(heptafluoropropyl)-1H-pyrazol-1-yl]ethan-1-one",6.863948158708924,Moderate Concern,2.3820000013714404,5.0,5.76318065050965,5.122000000000002,34.89
DTXSID8021690,112-37-8,Undecanoic acid,6.855094889185746,Moderate Concern,3.2410962465597244,4.0,5.287636009314839,3.6018000000000017,37.3
DTXSID8049387,1221445-34-6,1-Methyl-1-propylpiperidinium trifluoromethanesulfonate,6.8548660623974484,Moderate Concern,4.141096246559725,3.0,5.517754763683028,10.486199999999993,52.82000000000001
DTXSID10594041,591727-04-7,"5-(4,4,5,5,5-Pentafluoro-3-oxopentanoyl)thiophene-2-carbonitrile",6.852801031882516,Moderate Concern,2.5610547964022627,5.0,5.351545809569746,2.9592800000000006,57.93
DTXSID20330477,93131-76-1,"(3,5-ditert-butylphenyl) 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",6.852325509764659,Moderate Concern,1.7340469841796167,7.0,5.645196774845272,6.415900000000004,43.370000000000005
DTXSID20520073,87533-07-1,"2-(2-Chloro-1,1,2,2-tetrafluoroethyl)-3,3-difluorooxaziridine",6.852214127869343,Moderate Concern,2.50661350132282,5.0,5.467308082600857,2.2082999999999995,15.54
DTXSID70343774,13230-87-0,"N-[2-(3,4-Dimethoxyphenyl)ethyl]-2,2,3,3,4,4,4-heptafluorobutanamide",6.851380571511763,Moderate Concern,2.515310469830113,5.0,5.447741464674548,3.195400000000001,47.56
DTXSID9048518,NOCAS_48518,PharmaGSID_48518,6.850082685571012,Moderate Concern,2.6160962465597244,5.0,5.2368736009458035,3.380200000000002,63.24
DTXSID6044642,30124-94-8,Disperse Red 82,6.848558218035531,Moderate Concern,3.4285962465597244,4.0,4.993704219990483,3.8144800000000023,147.48999999999998
DTXSID7022914,364-98-7,Diazoxide,6.848160377906159,Moderate Concern,2.657762913226391,5.0,5.153326765021967,1.6818,58.53
DTXSID3046906,522-40-7,Diethylstilbestrol diphosphate,6.8468475637050785,Moderate Concern,4.516096246559725,3.0,5.053662270757903,4.3604000000000065,133.52
DTXSID0044496,705-86-2,6-Pentyltetrahydro-2H-pyran-2-one,6.845983502003056,Moderate Concern,3.2410962465597244,4.0,5.280607995882377,2.6624000000000008,26.3
DTXSID10895409,84551-43-9,"1,2-Bis(perfluorobutyl)ethene",6.844513378789657,Moderate Concern,2.270362256419243,5.0,6.029446058167515,6.479000000000003,0.0
DTXSID50557998,114639-13-3,"2-Chloro-2,3,3-trifluorooxetane",6.8409243326279165,Moderate Concern,2.5480493420889423,5.0,5.369538352047444,1.514,9.23
DTXSID7023227,114798-26-4,Losartan,6.839408139145837,Moderate Concern,4.416096246559724,3.0,5.162484207233141,4.2668000000000035,92.50999999999999
DTXSID30191036,376-53-4,"Adiponitrile, perfluoro",6.838808556780681,Moderate Concern,2.5085978632046273,5.0,5.452295608706605,2.5747600000000004,47.58
DTXSID50185114,31185-68-9,"Orthobutyric acid, heptafluoro-, cyclic ester with 2-ethyl-2-(hydroxymethyl)-1,3-propanediol (1:1)",6.8370172459575045,Moderate Concern,2.489626293613653,5.0,5.492404433143806,2.9465000000000012,27.69
DTXSID30790861,677033-16-8,"3,4'-Bis(heptadecafluorooctyl)-2,2'-bithiophene",6.834210025605316,Moderate Concern,2.0069195472050163,5.0,6.81064672983343,14.40839999999999,0.0
DTXSID00880243,26738-51-2,Fluoroether E4,6.833365295573107,Moderate Concern,2.1503373611769896,5.0,6.355621605191156,9.163800000000002,36.92
DTXSID9045502,73771-04-7,Prednicarbate,6.833175488713955,Moderate Concern,3.3660962465597244,4.0,5.0750000803584525,3.6993000000000027,116.2
DTXSID30895466,1257261-90-7,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10-Henicosafluoro-12-iodooctacosane",6.829835918098409,Moderate Concern,2.125,5.0,6.42808086409262,14.331499999999977,0.0
