CID,SMILES
6796,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3
6799,C1=CC=C(C=C1)C(=O)C2=C(C=CC(=C2)Cl)O
6800,CCC1=C(C(=C(C(=C1Br)Br)Br)Br)Br
105104,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)CC4=CC=CC=C4
5282450,C1CCN(CC1)CC2=CC(=NC=C2)OC/C=C\CNC3=C(C(=O)C3=O)N
5282451,C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.[Ca+2]
10197650,CCNCC.Cl
6805,C1=CC(=C(C(=C1Cl)CC(=O)O)Cl)Cl
6806,CC(=O)NC1=C(C=C(C(=C1I)C(=O)O)I)I
6808,C1C=CCC2C1C(=O)NC2=O
6809,C1=CC=C2C(=C1)C(=O)NC2=O
6810,C1C=CCC2C1C(=O)OC2=O
6811,C1=CC=C2C(=C1)C(=O)OC2=O
6815,CCCC(C1=CC(=C(C=C1C)O)C(C)(C)C)C2=CC(=C(C=C2C)O)C(C)(C)C
6818,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCCCC
6819,CCCCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCCCC
137895,C(CCCCCCBr)CCCCCO
5282474,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)/C=C(\CC3=CC=CS3)/C(=O)O.CS(=O)(=O)O
10197675,CCCN.[N+](=O)(O)[O-]
6828,CCN(C1=CC=CC=C1)C(=O)N(CC)C2=CC=CC=C2
6829,C1=CC=C(C=C1)C2=CC=CC=C2[N+](=O)[O-]
6836,CCN1C2=CC=CC=C2C3=CC=CC=C31
6837,C1=CC=C(C=C1)C(C#N)C2=CC=CC=C2
6838,C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O
6839,CN1C(=O)CC(C1=O)C2=CC=CC=C2
5282485,CCOCCN1C(=NC2=CC=CC=C12)N3CCN(CCC3)C.C(=C/C(=O)O)\C(=O)O.C(=C/C(=O)O)\C(=O)O
5282494,CCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO
6849,C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-]
6853,C1C2=CC=CC=C2C3=CC=CC=C31
6854,C1=CC=C2C(=C1)C3=CC=CC=C3N2
6855,C1=CC=C(C=C1)C(=O)OC2=CC=CC3=C2N=CC=C3
11705034,C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N.Cl.Cl
6861,C1=CC=C2C(=C1)C=CC=C2CC(=O)N
6862,C1=CC=C2C(=C1)C=CC=C2CC(=O)O
6866,C1=CC2=C(C=CN=C2C=C1Cl)Cl
6867,CC1=CC(=O)OC2=C1C=CC(=C2)N(C)C
6868,C1=CC2=C(C=C(C=C2C=C1N)S(=O)(=O)O)O
5282517,C[C@@H](C(=O)N[C@@H](C)C(=O)NC1[C@H]2[C@@H]1CN(C2)C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F)N.CS(=O)(=O)O
6871,CCOC=C(C(=O)OCC)C(=O)OCC
6872,C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2O
6873,CC(C)COC(=O)C1=CC=CC=C1O
6877,CCOC(=O)C1=CC=CC=C1N
72416,CCO[C@@H]1[C@@H]([C@@H]2CC[C@H]([C@H]3[C@]24[C@H](O1)OC(CC3)(OO4)C)C)C
6883,C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O[N+](=O)[O-])O[N+](=O)[O-]
6885,C1C2=CC=CC=C2C(=O)O1
6893,CC1=C(C(=CC=C1)N)C
6894,CC1=C(C=CC=C1Cl)N
6895,C1=CC(=C(C(=C1)Cl)Cl)Cl
6896,CC1=C(C(=CC=C1)C)N
10132209,C[C@@H]1CN(C[C@@H](N1C2=NC(=NC=C2)[C@@H](C)O)C)C3=NC(=NC(=N3)C)C
6899,C1=CC(=C(C(=C1)Cl)O)Cl
6901,C(=C(Cl)Cl)(C(=C(Cl)Cl)Cl)Cl
6904,C([C@@H]([C@H]([C@@H](C(=O)CO)O)O)O)O
6905,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)Br
39676,CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C
6909,C1(=O)N(C(=O)N(C(=O)N1Cl)Cl)Cl
6912,C([C@H](C([C@H](CO)O)O)O)O
6914,C1=C(C=C(C(=C1Cl)O)Cl)Cl
6915,CCC(CC)C(=O)O
6916,CCN(CC)C(=O)Cl
6917,C=CN1CCCC1=O
23665410,CCCC(C)C1(C(=O)NC(=NC1=O)[S-])CC.[Na+]
6919,C1=COC(=C1)C(=O)O
6921,C1=CC=C(C(=C1)C(F)(F)F)Cl
137994,CC1(CC(CC(N1[O])(C)C)O)C
6923,CC(C)(C)C1=CC=CC=C1O
6924,CC1=CC=CC=C1S(=O)(=O)N
6926,C1=CC=C(C(=C1)N)S(=O)(=O)O
6927,C1=C(C=C(C(=C1N)O)S(=O)(=O)O)Cl
6928,CCC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)CC)C(C)(C)C)O
6929,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CO
6931,C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-]
6934,CC1=CC(=C(C=C1)N)S(=O)(=O)O
6935,CC1=CC(=C(C=C1Cl)N)S(=O)(=O)O
6936,CC1=CC(=C(C=C1Cl)S(=O)(=O)O)N
6937,CC1=CC(=C(C=C1)C(C)(C)C)O
6942,C1=CC=C(C(=C1)C(=O)N)N
6943,CC(C)C1=CC=CC=C1O
6944,CC1=CC=CC=C1[N+](=O)[O-]
6945,C1=CC=C(C(=C1)[N+](=O)[O-])Cl
6946,C1=CC=C(C(=C1)N)[N+](=O)[O-]
6947,C1=CC=C(C(=C1)[N+](=O)[O-])O
6948,C1=C(C=C(C(=C1C(=O)O)I)I)I
6950,CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O
6951,C1=C(C=C(C(=C1C(=O)O)Cl)[N+](=O)[O-])Cl
6956,C1=CC=C(C(=C1)C(=O)N)C(=O)N
6960,CCCCCCCCOC(=O)C1=CC(=C(C=C1)C(=O)OCCCCCCCC)C(=O)OCCCCCCCC
6961,C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O
6962,C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)C(=O)O
6966,C1=C2C(=CC3=C1C(=O)OC3=O)C(=O)OC2=O
6969,C1=CC2=C(C=C1[N+](=O)[O-])C(=O)NC2=O
6974,CC1=CC(=C(C=C1)C)[N+](=O)[O-]
6977,C1=CC(=C(C=C1Cl)[N+](=O)[O-])Cl
6978,CC1=CC(=C(C=C1)N)[N+](=O)[O-]
6979,C1=CC(=C(C=C1Cl)[N+](=O)[O-])N
6982,CC1=CC(=C(C=C1Cl)C(C)C)O
6983,C1=C(C(=CC(=C1Cl)Cl)Cl)[N+](=O)[O-]
6984,CCC(C)C1=CC=CC=C1O
6989,CC1=CC(=C(C=C1)C(C)C)O
6991,CC1=CC(=C(C=C1)[N+](=O)[O-])C
6996,C1=CC=C(C(=C1)C=O)Cl
6997,CCC1=CC=CC=C1O
6998,C1=CC=C(C(=C1)C=O)O
39764,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CCCCC4)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-]
7000,COC1=CC=CC=C1N
7002,CC1=CC=CC2=CC=CC=C12
7003,C1=CC=C2C(=C1)C=CC=C2Cl
7005,C1=CC=C2C(=C1)C=CC=C2O
7007,CC(=O)OC(C1=CC=CC=C1)C(Cl)(Cl)Cl
7013,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32
7015,C1=CC=C(C=C1)C2=CC=CC=C2N
7016,C1CCC(CC1)C2CCCCC2=O
7017,C1=CC=C(C=C1)C2=CC=CC=C2O
7018,C1C2=CC=CC=C2C(=O)C3=CC=CC=C31
7020,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3O2
7022,C1=CC(=CC2=C(C=C(C=C21)S(=O)(=O)O)O)N
7026,CN(C)CC1=CC(=C(C(=C1)CN(C)C)O)CN(C)C
7027,C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)O
7031,CN(C)C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)N(C)C
39800,CN1C(=O)C=CS1
39801,CC(=O)OCCCCCCCCC=C
7034,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)Cl)Cl
7040,CC1=C(C=CC=C1N=C=O)N=C=O
7041,COC1=C(C(=CC=C1)OC)O
7042,C1=CC=C(C(=C1)C#N)C#N
7043,COC1=CC=CC=C1OC
7044,C1CCC2CCCCC2C1
7045,C1=CC=C2C(=C1)N=CC=N2
7046,C1CNCC2=CC=CC=C21
7047,C1=CC=C2C(=C1)C=CC=N2
7048,COC1=CC=CC=C1[N+](=O)[O-]
7050,CCN(CC)C1=CC2=C(C=C1)C(=CC(=O)O2)C
7054,C1=CC=C2C(=C1)C(=O)C(=O)N2
7055,CC1=CC2=CC=CC=C2C=C1
7056,C1=CC=C2C=C(C=CC2=C1)Cl
7057,C1=CC=C2C=C(C=CC2=C1)N
7059,CC1=CC2=C(C=C1)N=CC=C2
7060,CC1=NC2=CC=CC=C2C=C1
7061,CCN(CC)C1=CC=CC=C1
7062,CCN(CC)C1=CC(=CC=C1)O
7064,C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N
7066,CN(C)CCN(CC1=CSC=C1)C2=CC=CC=N2
7067,CCN(CCO)C1=CC=CC(=C1)C
7069,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=C=O)OC)N=C=O
7070,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N
7071,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N
7076,C1=CC=C(C=C1)C2=CC(=CC=C2)C3=CC=CC=C3
7078,CC(=O)CC(=O)NC1=CC=CC=C1OC
7083,CC1=CC2=C(C=C1N)SC3=CC(=[N+](C)C)C=CC3=N2.[Cl-]
23665583,COC1=CC=C(C=C1)C(=O)/C(=C\C(=O)[O-])/Br.[Na+]
7088,C1=CC=C2C(=C1)NC3=C(S2)C=CC(=C3)Cl
7090,C1CN(NC1=O)C2=CC=CC=C2
7091,C1=CC=C2C=C(C(=CC2=C1)O)O
7092,CC1=CC2=C(C=C1)OC(=O)C=C2
7094,C1CCC(CC1)C2CCCCC2
7095,C1=CC=C(C=C1)C2=CC=CC=C2
7096,C1CN(CCN1)C2=CC=CC=C2
7097,CC(=O)OC(C1=CC=C(O1)[N+](=O)[O-])OC(=O)C
7098,CCN(CC1=CC=CC=C1)C2=CC=CC=C2
5282745,CCCCCC/C=C/CCCCCCCC(=O)O
7101,C1=CC=C(C=C1)C2=CC=C(C=C2)Br
7102,C1=CC=C(C=C1)C2=CC=C(C=C2)N
7103,C1=CC=C(C=C1)C2=CC=C(C=C2)O
7104,C1=CC=C2C=C(C(=CC2=C1)C(=O)O)O
7108,C1=CC=C2C(=C1)NC3=CC=CC=C3S2
7111,C1=CC(=CC=C1C2=CC=C(C=C2)N)N
7112,C1=CC(=CC=C1C2=CC=C(C=C2)O)O
7113,CC(=O)C1=CC=C(C=C1)C2=CC=CC=C2
7115,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=CC=C3
7116,C1=CC2=C(C=CC(=C2)S(=O)(=O)O)C=C1N
7119,COC1=CC2=CC=CC=C2C=C1
7120,CCN(CC)C1=CC=C(C=C1)N
7122,CC(=O)C1=CC2=CC=CC=C2C=C1
135502804,CC(C)(C)C1=NN=C(NC1=O)SC
7127,COC1=C(C=C(C=C1)CC=C)OC
7142,C1=CC=C2C=C(C=CC2=C1)NC3=CC=C(C=C3)NC4=CC5=CC=CC=C5C=C4
7144,CC1=CC(=C(C=C1)O)OC
7145,C1=CC=C(C=C1)C(CBr)Br
7146,CC(C=O)C1=CC=CC=C1
7148,CCC(=O)C1=CC=CC=C1
7149,C1=CC=C(C=C1)C(CO)O
7150,COC(=O)C1=CC=CC=C1
7151,COC(=O)C1=CN=CC=C1
7153,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O
7154,CC1=CC=CC=C1NC(=O)CC(=O)C
7155,CC1=CC=CC=C1N=C(N)N=C(N)N
7158,CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl
72700,C1=CC(=CC(=C1)C(=O)NN)C(=O)NN
7165,CCOC(=O)C1=CC=CC=C1
7166,CC(=O)CC(=O)C1=CC=CC=C1
7167,C1=CC=C(C=C1)C(=O)OC(=O)C2=CC=CC=C2
7169,C1=CC=C(C=C1)C(=O)OC2=CC=CC=C2
7170,CCOC(=O)CC(=O)C1=CC=CC=C1
7172,CNCC(C1=CC=C(C=C1)O)O
7173,CC(C)OC(=O)COC1=C(C=C(C=C1)Cl)Cl
7174,CCCOC(=O)C1=CC=C(C=C1)N
7175,CCCOC(=O)C1=CC=C(C=C1)O
7176,CC(C)COC(=O)C1=CC=C(C=C1)N
171018,COC(=O)C1=C(C=CC(=C1)Cl)[N+](=O)[O-]
7180,C1=CC=C(C=C1)COC(=O)C2=CC=C(C=C2)O
7181,CCC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N
11344909,[B-](F)(F)(F)F.C[N+]1=CN(C=C1)CCO
7183,CCN(CC)CCOC(=O)C1=CC=C(C=C1)OCC
7184,CCCCOC(=O)C1=CC=C(C=C1)O
7185,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC
7187,C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2
7188,C1CCN(CC1)C(=S)SSC(=S)N2CCCCC2
7192,CCOC1=CC2=C(C=C1)N=C(S2)N
7193,CC(C)CCOC(=O)C1=CC=CC=C1
7194,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2
7195,C1=CC2=C(C=C1[N+](=O)[O-])NC=N2
39965,CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C
7198,COC(=O)C1CCC(CC1)C(=O)OC
7203,CCOC1=CC=CC=C1N
7204,CC1=C(C=CC(=C1)Cl)OCC(=O)O
7206,CCCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl
7207,CC1=C(C=CC(=C1)Cl)OCCCC(=O)O
7210,CC(CN=CC1=CC=CC=C1O)N=CC2=CC=CC=C2O
7211,CCCC(C(CC)CO)O
7212,C1=CC(=C(C=C1Cl)Cl)CCl
23665706,C1CCC(CC1)NS(=O)(=O)[O-].[Na+]
7216,CCN(CC)C(=S)SCC(=C)Cl
39985,CC(C(=O)OC)OC1=CC=C(C=C1)OC2=C(C=C(C=C2)Cl)Cl
7219,C1C=CC2=CC=CC=C21
7220,C1=CC2=NNN=C2C=C1
7222,C1=CC=C2C(=C1)N=CS2
23665719,CC(C)(CS(=O)(=O)[O-])NC(=O)C=C.[Na+]
7230,CC(C)(C)NSC1=NC2=CC=CC=C2S1
7231,C1COCCN1SSC2=NC3=CC=CC=C3S2
7232,C1CCC(CC1)NSC2=NC3=CC=CC=C3S2
7236,CC1=CC=CC=C1Br
7237,CC1=CC=CC=C1C
7238,CC1=CC=CC=C1Cl
7239,C1=CC=C(C(=C1)Cl)Cl
7240,C1=CC=C(C(=C1)N)Cl
7242,CC1=CC=CC=C1N
7243,C1=CC=C(C(=C1)N)N
7244,C1=CC=C(C(=C1)O)Br
7245,C1=CC=C(C(=C1)O)Cl
7247,CC1=CC(=C(C=C1)C)C
7248,CC1=C(C=C(C=C1)N)C
7249,CC1=C(C=C(C=C1)O)C
7250,CC1=CC(=C(C=C1)N)C
7251,CC1=C(C=CC(=C1)Cl)N
7253,CC1=C(C=CC(=C1)O)O
7254,CC1=C(C=C(C=C1)Cl)Cl
7255,CC1=C(C=C(C=C1)N)Cl
7257,C1=CC(=C(C=C1N)Cl)Cl
7258,C1=CC(=C(C=C1O)Cl)Cl
7259,CC1=CC(=C(C=C1)C)N
7260,CC1=C(C=C(C=C1)Cl)N
7261,CC1=C(C=C(C=C1)N)N
7262,C1=CC(=C(C=C1Cl)N)Cl
7263,C1=CC(=C(C=C1Cl)N)N
7264,CC1=CC(=C(C=C1)O)N
7265,C1=CC(=C(C=C1Cl)N)O
23665759,C(C(=O)[O-])Cl.[Na+]
7267,CC1=CC(=C(C=C1)C)O
7268,CCOC(=O)C(=O)OCC
7269,CC1=CC(=C(C=C1C)C)C
7270,C1=C(C(=CC(=C1Cl)Cl)Cl)Cl
7271,C1=C(C(=CC(=C1Cl)Cl)Cl)O
7272,CC1C(=O)OC(C(=O)O1)C
23665761,C1(=NC(=O)N(C(=O)N1Cl)Cl)[O-].[K+]
7274,CC(=C)C(=O)OCC=C
7275,CC1C(O1)C2CCC3(C(C2)O3)C
7276,C1C(O1)C2=CC=CC=C2
23665770,CCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
23665771,CCCCCCCCCCOS(=O)(=O)[O-].[Na+]
23665772,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+]
7280,C(C(CBr)Br)Cl
7281,C(C(CBr)Br)O
7284,CCC(C)C=O
7285,C(C(CCl)Cl)Cl
7288,CCC(=O)CC
7289,C(C(CCl)O)Cl
7290,C(C(CCl)O)O
7291,C(C(CS)O)O
7293,CNC(=O)NC
7294,COC(=O)C=C
7296,CC1CCCC1
7298,C1CCC(C1)O
7301,CC1CCCO1
7302,C1CC(=O)OC1
7303,C1COC(=O)O1
7304,CN1C=CC=C1
171144,CCCCCCCCCCCCC1=CC=CC=C1O
7308,CC1=CC(=C(C=C1SC2=CC(=C(C=C2C)O)C(C)(C)C)C(C)(C)C)O
7309,CCC1=CC(=C(C=C1)O)C(C)(C)C
7311,CC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)C
7313,CC(C)N(CCO)C(C)C
7314,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C(=O)O)O)O)O)O)O)O
7319,CC1=C(C=C(C=C1)C(=O)O)[N+](=O)[O-]
40087,C1=CC=C(C=C1)NC(=O)NC2=CN=NS2
7321,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N
138395,CC1=NC2=C(C=C1)C=CC(=C2)Cl
236702,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)O)C)O)F)C
7327,C1=CC=C(C=C1)S(=O)(=O)OC2=C(C=C(C=C2)Cl)Cl
7328,CCOP(=S)(OCC)OC1=C(C=C(C=C1)Cl)Cl
7329,C1=CC(=C(C=C1Cl)SC2=C(C=CC(=C2)Cl)O)O
7331,COC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2)[N+](=O)[O-]
7333,CC1=CC=CC=C1NC(=NC2=CC=CC=C2C)N
72870,C1=CC=C(C=C1)C(=O)C(Cl)Cl
7335,CC1=CCC(CC1OC(=O)C)C(=C)C
7337,COC1=C(C=CC(=C1)[N+](=O)[O-])N
7340,CC1=CC=CC=C1N=NC2=CC(=C(C=C2)N)C
7341,CCCC(C)C(=O)O
7343,CCOC(=O)C(=C)C
7344,CCOC(=O)C(C)O
7346,CC(C)C(=O)OC(=O)C(C)C
7347,CN(C)C(=S)SC(=S)N(C)C
72884,CC(=O)NNC(=O)C
7348,CCCCCCCCCCCC(=O)N(C)CC(=O)O
7351,CC(C)COC(=O)C(C)C
7352,CC(C)COC(=O)C(=C)C
7354,CCCCOC(=O)C(=C)C
7355,CC(=C)C(=O)OCCOC(=O)C(=C)C
7358,CCC(CC)CO
7359,CCC(CC)C=O
7360,C1CC(OC1)CO
7361,C1=COC(=C1)CO
7362,C1=COC(=C1)C=O
7363,C1=COC(=C1)CS
40127,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O.Cl
7366,CC(C)(C)C1=CC=CC=C1
7367,C1=CC=C(C=C1)C(Cl)(Cl)Cl
7368,C1=CC=C(C=C1)C(F)(F)F
7369,C1=CC=C(C=C1)S(=O)(=O)Cl
72903,C1=CC=C(C=C1)P(O)O
7371,C1=CC=C(C=C1)S(=O)(=O)O
16654936,CCOC(=O)C1=CC=C(C=C1)C2CCC(CC2)NC[C@@H](COC3=CC(=C(C=C3)O)NS(=O)(=O)C)O.Cl
7374,C1=CC(=CC(=C1)Cl)C(F)(F)F
7375,C1=CC(=CC(=C1)N)C(F)(F)F
72913,C1=CC=C(C(=C1)C#N)N
7381,CC(C)(C)C1=CC(=C(C=C1)O)O
10329304,[Cl-].[Cl-].[Fe+2]
7385,C1=CC(=C(C=C1S(=O)(=O)O)N)O
7386,C1=CC(=CC(=C1)[N+](=O)[O-])C(F)(F)F
72921,C1=CN=CC=C1CCO
72924,C1=CC(=O)NC=C1C(=O)O
7389,C1=CC(=CC=C1N)[As](=O)(O)O
7390,CC1=CC=C(C=C1)C(C)(C)C
7391,CC(C)(C)C1CCC(CC1)O
7392,CC(C)(C)C1CCC(=O)CC1
7393,CC(C)(C)C1=CC=C(C=C1)O
7394,C1=CC(=CC=C1C(F)(F)F)Cl
7395,CS(=O)(=O)C1=CC=C(C=C1)Cl
1547484,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4
23665884,CCCCCCCCCCCCOCCOS(=O)(=O)[O-].[Na+]
7400,C1=CC(=CC=C1S(=O)(=O)O)Cl
7403,CC(C)(C)C1=CC=C(C=C1)C(=O)O
7405,C1CC(=O)N[C@@H]1C(=O)O
7406,CC(C)C1=CC=CC=C1
7407,CC(=C)C1=CC=CC=C1
7409,CC(C1=CC=CC=C1)O
7410,CC(=O)C1=CC=CC=C1
7411,C1=CC=C(C=C1)C(Cl)Cl
7412,C1=CC=C(C=C1)C(=O)Cl
7415,CN(C)C1CCCCC1
7416,C1=CC=C(C=C1)[N+](=O)[O-]
171257,C(CO)N.C(=O)O
7418,CC1=CC(=CC=C1)C(=O)O
7420,C1=CC(=CC(=C1)O)C(=O)O
7421,CN(C)C1=CC(=CC=C1)O
7422,CC1=CC(=CC=C1)[N+](=O)[O-]
7423,C1=CC(=CC(=C1)[N+](=O)[O-])N
7426,CC1=CC(=CC(=C1)[N+](=O)[O-])C
7430,C1=C(C=C(C(=C1Cl)N)Cl)[N+](=O)[O-]
7436,CNCC(=O)C1=CC(=C(C=C1)O)O
14720269,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3[N-]2)OCCCOC.[Na+]
7438,CC1=CCC(CC1O)C(=C)C
7439,CC1=CCC(CC1=O)C(=C)C
7440,CC1=C(C=C(C=C1)[N+](=O)[O-])C
7441,CC1=C(C=CC(=C1)[N+](=O)[O-])N
7443,C1=CC(=C(C=C1[N+](=O)[O-])Cl)Cl
7444,CC1=C(C=C(C=C1)[N+](=O)[O-])N
7447,COC1=C(C=C(C=C1)[N+](=O)[O-])N
7449,C1=CC(=CC(=C1)[N+](=O)[O-])C=O
7450,CC(C)C1=CC(=CC=C1)C(C)C
7451,C1=CC(=CC(=C1)C(=O)Cl)C(=O)Cl
7452,C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-]
7453,CCC(C)C1=CC=C(C=C1)O
13638937,CC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[O-]
7455,CC1=CC=C(C=C1)C(=O)OC
7456,COC(=O)C1=CC=C(C=C1)O
7460,CC1=CCC(C=C1)C(C)C
7461,CC1=CCC(=CC1)C(C)C
7462,CC1=CC=C(CC1)C(C)C
7463,CC1=CC=C(C=C1)C(C)C
7465,CC(C)C1=CC=C(C=C1)O
7469,CC(=O)C1=CC=C(C=C1)O
7470,CC1=CC=C(C=C1)C(=O)O
7471,CC1=CC=C(C=C1)N(C)C
7472,CN(C)C1=CC=C(C=C1)N
7473,CC1=CC=C(C=C1)[N+](=O)[O-]
7474,C1=CC(=CC=C1[N+](=O)[O-])Cl
7475,C1=CC(=CC=C1N)[N+](=O)[O-]
7476,CC(=O)C1=CC=C(C=C1)OC
5315892,C1=CC=C(C=C1)/C=C/CO
7479,CN(C)C1=CC=C(C=C1)C=O
7482,C1=CC(=CC=C1CCl)[N+](=O)[O-]
7483,CNC1=CC=C(C=C1)[N+](=O)[O-]
7486,CC(C)C1=CC=C(C=C1)C(C)C
7487,CC(=O)C1=CC=C(C=C1)[N+](=O)[O-]
7488,C1=CC(=CC=C1C(=O)Cl)C(=O)Cl
7489,C1=CC(=CC=C1C(=O)O)C(=O)O
7490,CN(C)C1=CC=C(C=C1)N(C)C
7492,C1=CC(=CC=C1[N+](=O)[O-])[N+](=O)[O-]
7494,C1=CC(=CC=C1CCO)[N+](=O)[O-]
7495,CCOC1=CC=C(C=C1)[N+](=O)[O-]
7497,CCN(CC)CCO
7498,C1=CC=C(C=C1)CBr
7499,C=CC1CCC=CC1
7500,CCC1=CC=CC=C1
7501,C=CC1=CC=CC=C1
7502,C=CC1=CC=NC=C1
7503,C1=CC=C(C=C1)CCl
7504,C1=CC=C(C=C1)CN
7505,C1=CC=C(C=C1)C#N
7506,C1=CN=CC=C1C#N
40273,CCOC1=CC(=C(C=C1)OCC)Cl
7508,C1CC(CC=C1)C=O
7509,C1=CC=C(C=C1)CS
7510,C1=CC(=CN=C1)CO
7511,C1=CC=C(C=C1)[Hg]Cl
3317081,C1=CC=C(C(=C1)C2C(O2)(CN3C=NC=N3)C4=CC=C(C=C4)F)Cl
7515,CNC1=CC=CC=C1
7516,C1=CC=C(C=C1)NN
7517,C1CCC(=NO)CC1
7518,C1=CC=C(C=C1)NO
7521,C=CC1=CC=CC=N1
7522,C1=CC=NC(=C1)C#N
7525,CCN1CCOCC1
7526,C1CCN(CC1)N=O
7527,C1CN2CCC1CC2
7529,CC1=CC(=CC=C1)C=C
7531,CC(C)(CC1=CC=CC=C1)O
7533,C1CCC(CC1)NS(=O)(=O)O
40301,C1=CC=C(C=C1)C2=CSC(=N2)N.O.Br
7540,C1=CC=C(C=C1)OP(OC2=CC=CC=C2)OC3=CC=CC=C3
7541,C1=CC=C(C(=C1)NC2=NC(=NC(=N2)Cl)Cl)Cl
7542,CC(C(=O)O)OC1=CC(=CC=C1)Cl
7543,C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N
7546,C1=CC=C(C=C1)NC2=CC(=CC=C2)O
7547,C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)Cl)Cl
7550,C[N+]1=CC=CC(=C1)OC(=O)N(C)C.[Br-]
7551,C1=CC(=CC(=C1)Cl)NC(=O)OCC#CCCl
15932798,CCCC[N+]1=CC=CC=C1C.[I-]
7555,C=CCOC1=NC(=NC(=N1)OCC=C)OCC=C
73093,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl.Cl
40326,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
7559,COC(=O)CC1=CC=CC=C1
7560,CN(C)C(=O)NC1=CC=CC=C1
7563,C1=CC=C(C=C1)CC2=CC=C(C=C2)O
7564,C1=CC=C(C=C1)NC2=CC=C(C=C2)N
